Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
2304807;-0.18055555555555555;47.871944444444445;"47°52'19.000""N 0°10'50.000""W";72021;LA PERRIGNE AU GEAU;PROCHE CHEMIN DE FER DU MANS À ANGERS PRÈS D 219 ROUTE DE TASSE;72430;AVOISE;Pylône autostable;30.0;TOTEM
2304816;-2.9658333333333333;48.48083333333334;"48°28'51.000""N 2°57'57.000""W";22011;LA SECOUETTE;"20, RUE DU PIGNON PERCÉ";22170;BOQUEHO;Pylône autostable;36.0;TOTEM
2309249;-1.8380555555555556;47.75361111111111;"47°45'13.000""N 1°50'17.000""W";35145;LA BOSSUAIS;CHEMIN N°9 DIT DE LA CHABINERIE CHEMIN DE FER DE RENNES À REDON;35660;LANGON;Pylône tubulaire;30.0;SNCF
2309571;-2.9783333333333335;48.19444444444444;"48°11'40.000""N 2°58'42.000""W";22158;LE PONT ALPIN;"VOIE COMMUNALE N°21 PROCHE STATION D'ÉPURATION PROCHE RUE DU STYVEL";22530;GUERLEDAN;Pylône autostable;30.0;ATC FRANCE
2312067;-2.998333333333333;48.03916666666667;"48°2'21.000""N 2°59'54.000""W";56246;KERGORIN;"CHEMIN D'EXPLOITATION N°9";56300;SOURN;Pylône autostable;30.0;TOTEM
2312085;-2.5344444444444445;48.098055555555554;"48°5'53.000""N 2°32'4.000""W";56257;LES FRESNAY;RUE DE DINAN STADE MUNICIPAL;56490;TRINITE PORHOET;Pylône autostable;30.0;ATC FRANCE
2316592;-3.3513888888888888;48.03777777777778;"48°2'16.000""N 3°21'5.000""W";56210;"";"RUE DE L'EGLISE  PLACE DES MARONNIERS";56540;SAINT CARADEC TREGOMEL;Pylône autostable;25.0;TOTEM
2319208;-0.6080555555555556;47.85777777777778;"47°51'28.000""N 0°36'29.000""W";53104;LES GRANDS CHAMPS;D 154 GENNES SUR GLAIZE;53200;GENNES LONGUEFUYE;Pylône autostable;30.0;ORANGE
2322021;-1.1647222222222222;48.39416666666666;"48°23'39.000""N 1°9'53.000""W";35142;"";ROUTE FORESTIERE DE VILLEBOEUF GRANDE RANDONNEE 34 CARREFOUR DE CHÊNEDET;35133;LANDEAN;Pylône autostable;41.0;TOTEM
2324732;-1.4713888888888889;48.46611111111111;"48°27'58.000""N 1°28'17.000""W";35004;LES REGRETTAIS;PROCHE RUE DE ST OUEN D15 INTERSECTION CHEMIN RURAL N°4 ET CHEMIN RURAL N°10;35560;VAL COUESNON;Pylône autostable;30.0;ATC FRANCE
2325136;-0.44972222222222225;48.07111111111111;"48°4'16.000""N 0°26'59.000""W";53232;LES ECHELETTES;LE CLOSEAU DE DERRIÈRE;53480;SAINT LEGER;Pylône autostable;31.0;TOTEM
2325140;-0.5052777777777778;48.10138888888889;"48°6'5.000""N 0°30'19.000""W";53059;AIRE DU BAS DES BOIS;D20 PROCHE ETANG DU BAS DES BOIS LES DEUX PRÉS;53150;CHAPELLE RAINSOUIN;Pylône autostable;36.0;TOTEM
2325151;-0.2461111111111111;47.78638888888889;"47°47'11.000""N 0°14'46.000""W";72167;LA PRÉE;LE PETIT MARTIN;72300;LOUAILLES;Pylône autostable;34.0;TDF
2325966;-1.0305555555555554;48.0275;"48°1'39.000""N 1°1'50.000""W";35217;LA TOUCHE GODET;D33 RUE DE BEAULIEU BORDURE D142;35370;PERTRE;Pylône haubané;36.0;TOTEM
2328454;-1.1516666666666666;48.276944444444446;"48°16'37.000""N 1°9'6.000""W";35163;LE TERTRE;"D 798 PRÈS CHÂTEAU D'EAU";35133;LUITRE DOMPIERRE;Pylône autostable;34.0;TOTEM
2330090;-2.171111111111111;48.01138888888889;"48°0'41.000""N 2°10'16.000""W";35211;LA NOE POURRIE;RUE DE LA FÉE MORGANE PROCHE ETANG DE PAIMPONT;35380;PAIMPONT;Pylône tubulaire;35.0;ATC FRANCE
2336801;-3.5416666666666665;47.88722222222222;"47°53'14.000""N 3°32'30.000""W";29297;MOULIN DE HILLIGUET;4 RUE DE LA PASSSERELLE ENTREPRISE SWM QUIMPERLÉ;29300;TREMEVEN;Pylône autostable;6.0;Société Privée
2338686;-2.694722222222222;47.98416666666667;"47°59'3.000""N 2°41'41.000""W";56160;"";TERRE DU GROS CHENE;56120;PLEUGRIFFET;Pylône autostable;30.0;TDF
2344062;-1.6622222222222223;48.09;"48°5'24.000""N 1°39'44.000""W";35238;"";SQUARE ALEXIS LE STRAT BOULEVARD PIERRE LEMOINE;35000;RENNES;Pylône tubulaire;30.0;ORANGE
2364076;-3.3219444444444446;48.01083333333333;"48°0'39.000""N 3°19'19.000""W";56264;LA GARE;LA GARE D178;56540;KERNASCLEDEN;Pylône autostable;37.9;FREE-MOBILE
2367069;-2.421388888888889;48.02111111111111;"48°1'16.000""N 2°25'17.000""W";56080;"";LES ORGONS;56490;GUILLIERS;Pylône autostable;30.0;TDF
2368626;-1.7494444444444444;47.96666666666667;"47°58'0.000""N 1°44'58.000""W";35126;TRAVEUZOT;PROCHE CHEMIN DE FER DE RENNES À REDON LA RIVIÈRE AU CHEVIRE;35580;GUICHEN;Pylône autostable;36.0;ATC FRANCE
2369298;-2.035833333333333;48.40833333333333;"48°24'30.000""N 2°2'9.000""W";22026;LA LONGUE RAIE;"CHEMIN D'EXPLOITATION PRÈS D12 LES MARRES LES MARRES";22100;CALORGUEN;Pylône autostable;30.0;TDF
2369697;-3.049166666666667;47.87916666666667;"47°52'45.000""N 3°2'57.000""W";56010;KERBRAT;ROUTE NATIONALE N°24;56150;BAUD;Pylône autostable;40.0;ATC FRANCE
2369699;-3.048611111111111;47.98583333333333;"47°59'9.000""N 3°2'55.000""W";56173;CASTENNEC;ROUTE DÉPARTEMENTALE N°1;56930;PLUMELIAU BIEUZY;Pylône autostable;36.0;ATC FRANCE
2370194;0.1613888888888889;48.26638888888889;"48°15'59.000""N 0°9'41.000""E";72380;LA FOSSE;VC N°11 DITE DE LA FOSSE A28 E402;72170;VIVOIN;Pylône autostable;30.0;ATC FRANCE
2370201;-1.5963888888888889;47.87388888888889;"47°52'26.000""N 1°35'47.000""W";35030;LA PERRIÈRE;VOIE COMMUNALE N°105 RUE DU PRESBYTÈRE;35320;BOSSE DE BRETAGNE;Pylône autostable;36.0;TOTEM
2370657;-1.8855555555555554;48.39555555555555;"48°23'44.000""N 1°53'8.000""W";35226;LA VILLE MORHAIN;LE GAGE CHEMIN RURAL N°109;35720;PLEUGUENEUC;Pylône autostable;36.0;ORANGE
2376232;-1.365;47.95305555555556;"47°57'11.000""N 1°21'54.000""W";35165;LA PILE;RUE DE LA LANDELLE D32;35240;MARCILLE ROBERT;Pylône autostable;40.5;ON TOWER FRANCE
2377682;-2.725;48.40972222222222;"48°24'35.000""N 2°43'30.000""W";22281;LA VILLE DES GANTS;VC.5 DITE DE LA VILLE DES GANTS  PROCHE VC N°4 DITE DE COUESSUREL;22150;SAINT CARREUC;Pylône autostable;30.0;ATC FRANCE
2380554;-1.7797222222222222;47.840555555555554;"47°50'26.000""N 1°46'47.000""W";35176;LA POMMERAIE;D51 PROCHE CHEMIN DE FER DE RENNES À REDON;35480;GUIPRY MESSAC;Pylône autostable;36.0;ATC FRANCE
2382575;-0.4005555555555556;47.99388888888889;"47°59'38.000""N 0°24'2.000""W";53264;LA ROCHE BRAULT;CHEMIN LA ROCHE BRAULT;53270;THORIGNE EN CHARNIE;Bâtiment;7.6;"Commune, communauté de commune"
2384318;-2.4430555555555555;48.23888888888889;"48°14'20.000""N 2°26'35.000""W";22333;"";RUE DES ARTISANS D76 PYLÔNE NRA;22230;SAINT VRAN;Pylône autostable;24.0;TOTEM
2384693;-2.6480555555555556;48.13444444444445;"48°8'4.000""N 2°38'53.000""W";22039;BELLEVUE;"CHEMIN D'EXPLOITATION N°6";22210;CHEZE;Pylône autostable;30.0;ORANGE
2384707;-1.4702777777777778;48.339444444444446;"48°20'22.000""N 1°28'13.000""W";35355;LES JANNIERS DES ROCHERS;"";35490;VIEUX VY SUR COUESNON;Pylône autostable;30.0;TDF
2384720;-1.3844444444444444;48.2925;"48°17'33.000""N 1°23'4.000""W";35282;LE HAUT VIGNOUX;VC N° 8 DE MONCHEVRON AU MOULIN DU PONT;35140;RIVES DU COUESNON;Pylône autostable;30.0;TOTEM
2385697;-1.7669444444444444;48.4775;"48°28'39.000""N 1°46'1.000""W";35029;LA GARE;RTE DÉP N° 80 DE ST BROLADRE À GÉVÉZÉ LA GARE;35270;BONNEMAIN;Pylône autostable;30.0;TOTEM
2389304;-1.698888888888889;47.789722222222224;"47°47'23.000""N 1°41'56.000""W";35202;LA LANDE DE LA HOUETTAIS;CHEM RURAL N°222;35470;NOE BLANCHE;Pylône autostable;31.0;TOTEM
2390181;-1.4569444444444444;48.24888888888889;"48°14'56.000""N 1°27'25.000""W";35121;LE CHAMP DU MILIEU;LA MARE MONNIER;35140;GOSNE;Pylône autostable;42.0;FREE-MOBILE
2396616;-1.7025000000000001;48.09777777777778;"48°5'52.000""N 1°42'9.000""W";35238;MÉTRO STATION TUNNEL T2;19 RUE DE LA GUIBOURGÈRE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2396622;-1.6622222222222223;48.12833333333333;"48°7'42.000""N 1°39'44.000""W";35238;METRO STATION TUNNEL 8;ALLÉE DE ROCHESTER;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397141;-1.6230555555555557;48.05861111111111;"48°3'31.000""N 1°37'23.000""W";35352;LA BRETONNIÈRE;CHEMIN RURAL N°13 PROCHE D163;35770;VERN SUR SEICHE;Pylône autostable;36.0;ATC FRANCE
2397178;-1.6722222222222223;48.104166666666664;"48°6'15.000""N 1°40'20.000""W";35238;MÉTRO STATION GARES;18 PLACE DE LA GARE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397182;-1.651388888888889;48.12416666666667;"48°7'27.000""N 1°39'5.000""W";35238;MÉTRO STATION JOLIOT CURIE;129 BOULEVARD DE VITRÉ;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397184;-1.6669444444444443;48.12166666666667;"48°7'18.000""N 1°40'1.000""W";35238;METRO STATION PUITSLAFOND;29 RUE LAFOND;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397186;-1.7063888888888887;48.100833333333334;"48°6'3.000""N 1°42'23.000""W";35238;METRO STATION CLEUNAY;25 RUE FERDINAND DE LESSEPS;35000;RENNES;Intérieur galerie;0.0;"Commune, communauté de commune"
2397188;-1.7038888888888888;48.105;"48°6'18.000""N 1°42'14.000""W";35238;METRO STATION PUITSVOLTAIRE;91 BOULEVARD VOLTAIRE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397192;-1.6644444444444444;48.125277777777775;"48°7'31.000""N 1°39'52.000""W";35238;METRO STATION GROS CHENE;24 RUE DE LA MARBAUDAIS;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397194;-1.6522222222222223;48.128055555555555;"48°7'41.000""N 1°39'8.000""W";35238;METRO STATION TUNNEL T9;9 ALLÉE DE ROCHESTER;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397858;-1.6719444444444445;48.108333333333334;"48°6'30.000""N 1°40'19.000""W";35238;METRO STATION DUHAMEL;15 RUE DUHAMEL;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397860;-1.6819444444444445;48.10583333333334;"48°6'21.000""N 1°40'55.000""W";35238;METRO STATION COLOMBIER;20 RUE DU PUITS MAUGER;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2397862;-1.676111111111111;48.11055555555556;"48°6'38.000""N 1°40'34.000""W";35238;METRO STATION ST GERMAIN;PLACE SAINT GERMAIN;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2398976;-1.2158333333333333;48.07527777777778;"48°4'31.000""N 1°12'57.000""W";35109;LA TIRELIÈRE;VC N°10 PROCHE N157;35370;ETRELLES;Pylône autostable;40.0;TOTEM
2399890;-0.8497222222222223;48.09027777777778;"48°5'25.000""N 0°50'59.000""W";53201;LA TABONDERIE;VC DU CLAIRET PROCHE A81;53940;SAINT BERTHEVIN;Pylône autostable;36.3;ORANGE
2400329;-1.6983333333333333;48.09638888888889;"48°5'47.000""N 1°41'54.000""W";35281;METRO STATION LACOURROUZE;19 ALLÉE JEANNE LAURENT;35136;SAINT JACQUES DE LA LANDE;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2401865;-1.6775;48.10527777777778;"48°6'19.000""N 1°40'39.000""W";35238;MÉTRO STATION TUNNEL T4;PLACE DU COLOMBIER;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2401867;-1.6469444444444445;48.12305555555555;"48°7'23.000""N 1°38'49.000""W";35238;MÉTRO STATION TUNNEL T10;22 RUE MIRABEAU;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2402733;-1.6758333333333333;48.11833333333333;"48°7'6.000""N 1°40'33.000""W";35238;METRO STATION PUITSVINCENNES;"76 RUE D'ANTRAIN";35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2402894;-1.68;48.11472222222222;"48°6'53.000""N 1°40'48.000""W";35238;METRO STATION ST ANNE;CTR ST-AUBIN PLACE SAINTE ANNE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2406615;-0.888888888888889;47.98388888888889;"47°59'2.000""N 0°53'20.000""W";53082;LES POMMIERS;ROUTE D251;53230;COURBEVEILLE;Pylône autostable;30.0;TDF
2409015;-1.4966666666666666;48.04472222222222;"48°2'41.000""N 1°29'48.000""W";35069;"";10 RUE DES TISSERANDS;35410;CHATEAUGIRON;Pylône autostable;30.0;ORANGE
2409017;-1.6708333333333334;48.118611111111115;"48°7'7.000""N 1°40'15.000""W";35238;METRO STATION JULES FERRY;75 RUE JEAN GUÉHENNO;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2409021;-1.6552777777777778;48.12916666666667;"48°7'45.000""N 1°39'19.000""W";35238;METRO STATION LES GAYEULLES;RUE MARTHE-SIMARD RUE GUY ROPARTZ;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2409500;-1.7033333333333334;48.09222222222222;"48°5'32.000""N 1°42'12.000""W";35281;METRO STAT ST JACQUES GAITE;99 BOULEVARD JEAN MERMOZ;35136;SAINT JACQUES DE LA LANDE;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2409856;-1.6997222222222224;48.09388888888889;"48°5'38.000""N 1°41'59.000""W";35281;METRO STATION TUNNEL T1;73 BOULEVARD JEAN MERMOZ;35136;SAINT JACQUES DE LA LANDE;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2410092;-1.6927777777777777;48.10527777777778;"48°6'19.000""N 1°41'34.000""W";35238;MÉTRO STATION MABILAIS;50 RUE DE REDON;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2410835;-0.09222222222222222;48.060833333333335;"48°3'39.000""N 0°5'32.000""W";72261;LES GRANDS CLOS;VC N° 13 DIT DE LA DOIGTÉ MOUGEAIS CR 66;72240;RUILLE EN CHAMPAGNE;Pylône autostable;36.0;ORANGE
2413274;0.09444444444444446;48.35;"48°21'0.000""N 0°5'40.000""E";72079;LES VIGNES;ROUTE DE BOURG LE ROI;72610;CHERISAY;Pylône autostable;30.0;ATC FRANCE
2414410;-3.0708333333333333;47.903888888888886;"47°54'14.000""N 3°4'15.000""W";56010;KERGASCOGNE;COËT AUQUET;56150;BAUD;Pylône autostable;36.0;ATC FRANCE
2425877;-3.0052777777777777;47.95305555555556;"47°57'11.000""N 3°0'19.000""W";56173;ALÉ FAÜ;"";56930;PLUMELIAU BIEUZY;Pylône autostable;45.0;TOTEM
2426767;-2.5477777777777777;47.89611111111111;"47°53'46.000""N 2°32'52.000""W";56070;LA CHAUSSÉE;"";56120;GUEGON;Pylône autostable;36.0;TDF
2426771;-2.5502777777777776;47.94111111111111;"47°56'28.000""N 2°33'1.000""W";56070;LES BOURDONNAIS;CR DE BRÉBION À LA VILLE GOURDAN;56120;GUEGON;Pylône autostable;43.0;TOTEM
2427875;-0.5461111111111111;48.141666666666666;"48°8'30.000""N 0°32'46.000""W";53161;LES BEILLARDIÈRES;CHEMIN DES PETITES BEILLARDIÈRES PROCHE D32 ROUTE DE BREE;53150;MONTSURS;Pylône autostable;36.0;TOTEM
2432406;-1.908611111111111;47.95916666666667;"47°57'33.000""N 1°54'31.000""W";35057;LA MOTTE;"";35330;CHAPELLE BOUEXIC;Pylône autostable;30.0;TDF
2432410;-1.9375;48.01861111111111;"48°1'7.000""N 1°56'15.000""W";35319;LA LANDE ORAIN;AUTOCOM;35310;SAINT THURIAL;Pylône autostable;35.0;TOTEM
2433937;-2.3069444444444445;47.78916666666667;"47°47'21.000""N 2°18'25.000""W";56224;LA BANDE DE BEAUMONT;PROCHE ROUTE LES QUATRE VENTS;56140;SAINT LAURENT SUR OUST;Pylône autostable;37.9;FREE-MOBILE
2433939;-3.413333333333333;48.06472222222222;"48°3'53.000""N 3°24'48.000""W";56182;"";LE BEL AIR STADE MUNICIPAL;56320;PRIZIAC;Pylône tubulaire;37.7;FREE-MOBILE
2434748;-0.2127777777777778;48.34777777777778;"48°20'52.000""N 0°12'46.000""W";53013;ROCHALAIS;"";53700;AVERTON;Pylône autostable;32.3;BOUYGUES
2434750;-2.08;48.24527777777778;"48°14'43.000""N 2°4'48.000""W";35171;LE BOURDONNET;52 LANESSE;35360;MEDREAC;Pylône autostable;25.3;BOUYGUES
2437886;-2.0475;47.88666666666667;"47°53'12.000""N 2°2'51.000""W";35046;FENISSET;RUE DE LA FONTAINE PARKING DU CIMETIÈRE;35330;BRULAIS;Pylône autostable;39.0;TOTEM
2437911;-1.973611111111111;48.3725;"48°22'21.000""N 1°58'25.000""W";22056;LE CHAMP TROUSSIER;ZONE ARTISANALE PROCHE D2 ROUTE DE RENNES;22630;EVRAN;Pylône autostable;39.0;TOTEM
2437942;-1.8583333333333334;48.285555555555554;"48°17'8.000""N 1°51'30.000""W";35134;TIENGO;RD 221;35630;IFFS;Pylône autostable;30.0;TOTEM
2438393;-2.535833333333333;48.43694444444444;"48°26'13.000""N 2°32'9.000""W";22093;LA RONCIERE;RUE DE LA RONCIÈRE;22400;LAMBALLE ARMOR;Pylône autostable;36.0;TOTEM
2441695;-1.6724999999999999;48.102777777777774;"48°6'10.000""N 1°40'21.000""W";35238;"";19 PL DE LA GARE A CÔTÉ DU MAGASIN PARFOIS;35000;RENNES;Intérieur galerie;17.0;SNCF
2442581;-1.6705555555555556;48.44916666666666;"48°26'57.000""N 1°40'14.000""W";35092;LES CHAMPS SINANTS;ZA LES ATELIER D83;35270;CUGUEN;Pylône autostable;38.0;TDF
2443628;-0.4261111111111111;48.43;"48°25'48.000""N 0°25'34.000""W";53061;LA RENIERE;RD 157 DEPARTEMENTALE 157;53250;CHARCHIGNE;"Château d'eau - réservoir";39.0;"Commune, communauté de commune"
2444111;-1.5661111111111112;48.16222222222222;"48°9'44.000""N 1°33'58.000""W";35334;BERNOUVEL;CHEMIN RURAL N°5 DIT DES LANDES;35235;THORIGNE FOUILLARD;Pylône autostable;43.0;ORANGE
2445049;0.14527777777777778;48.35527777777778;"48°21'19.000""N 0°8'43.000""E";72005;LA GUETTIÈRE;RD 108;72610;ANCINNES;Pylône autostable;30.0;TOTEM
2446403;-2.085277777777778;47.87888888888889;"47°52'44.000""N 2°5'7.000""W";35084;"";6 RUE DES GRÉES PRÈS DU CIMETIÈRE;35330;COMBLESSAC;Pylône autostable;30.0;ATC FRANCE
2448094;-1.1411111111111112;48.37138888888889;"48°22'17.000""N 1°8'28.000""W";35138;LA CHENAIE;PROCHE AVENUE DU MAINE PRÈS D806;35133;LAIGNELET;Pylône autostable;30.0;ATC FRANCE
2450546;-2.0919444444444446;48.21388888888889;"48°12'50.000""N 2°5'31.000""W";35184;LA TOUCHE;PRÈS N12;35360;MONTAUBAN DE BRETAGNE;Pylône autostable;45.0;TOTEM
2450550;-2.1575;48.215833333333336;"48°12'57.000""N 2°9'27.000""W";35091;LES MOLIÈRES;CHEMIN RURAL;35290;CROUAIS;Pylône autostable;37.0;TOTEM
2451479;-3.0880555555555556;48.36555555555555;"48°21'56.000""N 3°5'17.000""W";22294;KERAVEL;VC N°18;22480;SAINT GILLES PLIGEAUX;Pylône autostable;30.0;ATC FRANCE
2451996;-1.8925;47.76611111111111;"47°45'58.000""N 1°53'33.000""W";35268;LA BELLE ALOUETTE;"";35550;SAINT GANTON;Pylône autostable;32.3;BOUYGUES
2452444;-3.2394444444444446;48.34166666666667;"48°20'30.000""N 3°14'22.000""W";22115;PARC HERVÉ;RD110;22480;LANRIVAIN;Pylône autostable;31.8;FREE-MOBILE
2452990;-1.0544444444444445;48.320277777777775;"48°19'13.000""N 1°3'16.000""W";53177;"";LA CROIX MARIE;53220;PELLERINE;Pylône autostable;39.0;TOTEM
2459608;-1.85;48.23861111111111;"48°14'19.000""N 1°51'0.000""W";35144;LE GRAND FLAGUET;"";35850;LANGAN;Pylône autostable;32.6;TDF
2462332;-0.07805555555555556;48.102777777777774;"48°6'10.000""N 0°4'41.000""W";72351;LE VIVIER;LE MOULIN MOYEN;72240;TENNIE;Pylône autostable;40.5;FREE-MOBILE
2465067;-1.6469444444444445;48.13333333333333;"48°8'0.000""N 1°38'49.000""W";35238;BASE DE LOISIRS DES GAYEULLES;RUE DU PROFESSEUR MAURICE AUDI BASE DE LOISIRS DES GAYEULLES;35000;RENNES;Pylône tubulaire;30.0;TOTEM
2465420;-1.8472222222222223;48.44833333333333;"48°26'54.000""N 1°50'50.000""W";35308;LE ROCHER ABRAHAM;PRÈS D78 SAINT PIERRE DE PLESGUEN;35720;MESNIL ROC H;Pylône autostable;30.0;ATC FRANCE
2466775;-1.971111111111111;48.464166666666664;"48°27'51.000""N 1°58'16.000""W";22299;LES VALLÉES;LE BOIS DES TERRES;22100;SAINT HELEN;Pylône autostable;37.0;FREE-MOBILE
2470615;-0.11944444444444445;48.24194444444444;"48°14'31.000""N 0°7'10.000""W";72211;LE TAILLIS DE BRAY;"";72140;MONT SAINT JEAN;Pylône autostable;40.5;FREE-MOBILE
2478145;-3.328611111111111;47.87861111111111;"47°52'43.000""N 3°19'43.000""W";56029;PARC ER GROEZ;D113 - RUE MARC LE FLOCH;56240;CALAN;Pylône autostable;32.0;ATC FRANCE
2479064;-2.0744444444444445;47.82194444444445;"47°49'19.000""N 2°4'28.000""W";56033;Z.A. BOIS PIERRE;PRÈS D138 TERRAIN DE SPORTS COMMUNAL BOIS PIERRE;56910;CARENTOIR;Pylône autostable;47.0;ATC FRANCE
2481226;-0.4486111111111111;48.16138888888889;"48°9'41.000""N 0°26'55.000""W";53163;LA HOUDINIÈRE;CHEMIN DE FER DE PARIS À BREST;53150;NEAU;Pylône autostable;30.1;TOTEM
2481228;-2.210277777777778;48.06333333333333;"48°3'48.000""N 2°12'37.000""W";56043;LE PRE SOUS LE BOURG;RUE LES CLANS;56430;CONCORET;Pylône tubulaire;12.0;TOTEM
2481232;-1.2108333333333334;47.80388888888889;"47°48'14.000""N 1°12'39.000""W";53259;LES FOSSES;"ROUTE D'EANCE D 231";53390;SENONNES;Pylône autostable;30.0;ATC FRANCE
2482735;-1.6011111111111112;48.48277777777778;"48°28'58.000""N 1°36'4.000""W";35339;LE MOTTAY;CHEMIN RURAL;35610;TRANS LA FORET;Pylône autostable;32.0;PHOENIX FRANCE INFRASTRUCTURES
2484597;-2.0933333333333333;48.08888888888889;"48°5'20.000""N 2°5'36.000""W";35290;"";LA TOUCHE GUENOU;35750;SAINT MALON SUR MEL;Pylône autostable;30.3;PHOENIX FRANCE INFRASTRUCTURES
2486993;-0.46499999999999997;48.11972222222222;"48°7'11.000""N 0°27'54.000""W";53134;LA BAILLEE;ROUTE DE LAVAL DEPARTEMENTALE 20;53150;LIVET;Pylône autostable;32.6;PHOENIX FRANCE INFRASTRUCTURES
2486999;-0.16999999999999998;48.38;"48°22'48.000""N 0°10'12.000""W";53106;LA RIBOTTIERE;ROUTE LA FLEURTIERE;53370;GESVRES;Pylône autostable;44.0;BOUYGUES
2490063;-0.09916666666666667;47.812777777777775;"47°48'46.000""N 0°5'57.000""W";72179;LES BELLES POULES;"";72270;MALICORNE SUR SARTHE;Pylône autostable;30.1;TOTEM
2501150;-1.9813888888888889;48.415277777777774;"48°24'55.000""N 1°58'53.000""W";22035;LE BAS FROLOU;CHEMIN DE LA VILLE GROMIL AU BAS FROLOU LE GRAND CLOS;22630;CHAMPS GERAUX;Pylône autostable;32.0;ATC FRANCE
2503473;-1.5608333333333333;48.37833333333333;"48°22'42.000""N 1°33'39.000""W";35309;LA LANDE;LA LANDE DU MOULIN STADE DE FOOT;35560;SAINT REMY DU PLAIN;Pylône autostable;37.9;FREE-MOBILE
2504538;-1.3883333333333334;48.3925;"48°23'33.000""N 1°23'18.000""W";35292;LE BUISSON;CHEMINS RURAUX N°203/204 PROCHE D98;35460;SAINT MARC LE BLANC;Pylône autostable;36.0;ATC FRANCE
2504552;-1.3077777777777777;48.388333333333335;"48°23'18.000""N 1°18'28.000""W";35257;BERVAUX;CHEMIN RURAL N°101;35460;MAEN ROCH;Pylône autostable;36.0;TOTEM
2506453;-1.1194444444444445;47.821666666666665;"47°49'18.000""N 1°7'10.000""W";53253;LE GRAND BOULAY;D287 D110;53800;SAINT SATURNIN DU LIMET;Pylône autostable;32.0;ATC FRANCE
2507906;-0.41583333333333333;48.195;"48°11'42.000""N 0°24'57.000""W";53153;D272;D272;53600;MEZANGERS;Pylône autostable;30.0;TDF
2510421;-0.9252777777777778;47.89861111111111;"47°53'55.000""N 0°55'31.000""W";53058;LE PLESSIS;RUE DES LOISIRS D286;53230;CHAPELLE CRAONNAISE;Pylône autostable;26.0;ATC FRANCE
2514270;-1.9894444444444446;48.07388888888889;"48°4'26.000""N 1°59'22.000""W";35133;LES EPINETTES;"";35750;IFFENDIC;Pylône autostable;36.0;TDF
2514277;-0.6391666666666667;48.13027777777778;"48°7'49.000""N 0°38'21.000""W";53056;LA COMTÉ;RD N°275 PROCHE CHEMIN DE FER DE LAVAL À CAEN;53950;CHAPELLE ANTHENAISE;Pylône autostable;36.1;TOTEM
2516046;-1.761111111111111;47.90888888888889;"47°54'32.000""N 1°45'40.000""W";35033;LA GOHERAIS;GR 39 PROCHE DE LA VILAINE;35890;BOURG DES COMPTES;Pylône autostable;36.0;ATC FRANCE
2516049;-2.9305555555555554;47.77305555555556;"47°46'23.000""N 2°55'50.000""W";56022;ER VARDOUIL;RUE DE LA VALLÉE DU LOCH D103;56390;BRANDIVY;Pylône autostable;36.0;ATC FRANCE
2516051;-0.14416666666666667;47.86388888888889;"47°51'50.000""N 0°8'39.000""W";72021;LA BELLE ENTREPRISE;CHE LA BELLE ENTREPRISE PRÈS DU RUISSEAU DE VEAUX  - PROCHE A11;72430;AVOISE;Pylône autostable;30.1;ORANGE
2519973;-3.4916666666666667;48.25972222222222;"48°15'35.000""N 3°29'30.000""W";22157;LENHON;PROCHE N164;22340;MOUSTOIR;Pylône autostable;25.0;ATC FRANCE
2521391;0.05222222222222222;48.24333333333333;"48°14'36.000""N 0°3'8.000""E";72199;"";LES SENCIVES;72170;MOITRON SUR SARTHE;Pylône autostable;37.9;FREE-MOBILE
2522780;0.08055555555555555;47.93527777777778;"47°56'7.000""N 0°4'50.000""E";72381;LA PIGNONNIÈRE;ALLÉE DE LA PIGNONNIÈRE;72210;VOIVRES LES LE MANS;Pylône autostable;30.0;ORANGE
