tile_id,station_id
2996,80
2997,80
2998,80
2999,80
3000,80
3001,80
3002,80
3003,80
3004,80
3005,80
3006,80
3007,80
3008,80
3009,80
3010,46
3011,46
3012,46
3013,46
3014,46
3015,46
3016,46
3017,46
3018,46
3019,46
3020,18
3021,18
3022,18
3023,18
3024,18
3025,18
3026,18
3027,18
3028,18
3029,18
3030,22
3031,22
3032,22
3033,22
3034,22
3035,22
3036,22
3037,22
3038,22
3039,22
3040,22
3041,22
3042,22
3043,22
3044,22
3045,22
3046,22
3047,15
3048,15
3049,15
3050,15
3051,15
3052,15
3053,15
3054,15
3055,15
3056,15
3057,15
3058,43
3059,43
3060,43
3061,43
3062,43
3063,43
3064,43
3065,43
3066,43
3067,43
3068,43
3069,43
3070,14
3071,14
3072,14
3073,14
3074,14
3075,14
3076,14
3077,14
3078,14
3079,14
3080,14
3081,14
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,3
3097,3
3098,3
3099,3
3100,3
3101,3
3102,3
3103,3
3104,3
3105,3
3106,3
3107,3
3108,3
3109,3
3110,3
3111,3
3112,3
3113,3
3114,3
3115,3
3116,3
3117,3
3118,3
3119,3
3120,3
3121,3
3122,80
3123,80
3124,80
3125,80
3126,80
3127,80
3128,80
3129,80
3130,80
3131,80
3132,80
3133,80
3134,80
3135,80
3136,80
3137,80
3138,80
3139,80
3140,80
3141,80
3142,80
3143,80
3144,46
3145,46
3146,46
3147,46
3148,46
3149,46
3150,46
3151,46
3152,46
3153,46
3154,46
3155,46
3156,18
3157,18
3158,18
3159,18
3160,18
3161,18
3162,18
3163,18
3164,18
3165,18
3166,22
3167,22
3168,22
3169,22
3170,22
3171,22
3172,22
3173,22
3174,22
3175,22
3176,22
3177,22
3178,22
3179,22
3180,22
3181,15
3182,15
3183,15
3184,15
3185,15
3186,15
3187,15
3188,15
3189,15
3190,15
3191,15
3192,15
3193,43
3194,43
3195,43
3196,43
3197,43
3198,43
3199,43
3200,43
3201,43
3202,43
3203,43
3204,43
3205,14
3206,14
3207,14
3208,14
3209,14
3210,14
3211,14
3212,14
3213,14
3214,14
3215,14
3216,14
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,3
3232,3
3233,3
3234,3
3235,3
3236,3
3237,3
3238,3
3239,3
3240,3
3241,3
3242,3
3243,3
3244,3
3245,3
3246,3
3247,3
3248,3
3249,3
3250,3
3251,3
3252,3
3253,3
3254,3
3255,3
3256,80
3257,80
3258,80
3259,80
3260,80
3261,80
3262,80
3263,80
3264,80
3265,80
3266,80
3267,80
3268,80
3269,80
3270,80
3271,80
3272,80
3273,80
3274,80
3275,80
3276,80
3277,80
3278,80
3279,80
3280,46
3281,46
3282,46
3283,46
3284,46
3285,46
3286,46
3287,46
3288,46
3289,46
3290,46
3291,46
3292,46
3293,18
3294,18
3295,18
3296,18
3297,18
3298,18
3299,18
3300,18
3301,18
3302,18
3303,18
3304,22
3305,22
3306,22
3307,22
3308,22
3309,22
3310,22
3311,22
3312,22
3313,22
3314,22
3315,22
3316,22
3317,22
3318,15
3319,15
3320,15
3321,15
3322,15
3323,15
3324,15
3325,15
3326,15
3327,15
3328,15
3329,15
3330,43
3331,43
3332,43
3333,43
3334,43
3335,43
3336,43
3337,43
3338,43
3339,43
3340,43
3341,43
3342,61
3343,14
3344,14
3345,14
3346,14
3347,14
3348,14
3349,14
3350,14
3351,14
3352,14
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,1
3364,1
3365,1
3366,1
3367,1
3368,3
3369,3
3370,3
3371,3
3372,3
3373,3
3374,3
3375,3
3376,3
3377,3
3378,3
3379,3
3380,3
3381,3
3382,3
3383,3
3384,3
3385,3
3386,3
3387,3
3388,3
3389,3
3390,3
3391,3
3392,80
3393,80
3394,80
3395,80
3396,80
3397,80
3398,80
3399,80
3400,80
3401,80
3402,80
3403,80
3404,80
3405,80
3406,80
3407,80
3408,80
3409,80
3410,80
3411,80
3412,80
3413,80
3414,80
3415,80
3416,80
3417,80
3418,46
3419,46
3420,46
3421,46
3422,46
3423,46
3424,46
3425,46
3426,46
3427,46
3428,46
3429,46
3430,46
3431,18
3432,18
3433,18
3434,18
3435,18
3436,18
3437,18
3438,18
3439,18
3440,18
3441,18
3442,18
3443,22
3444,22
3445,22
3446,22
3447,22
3448,22
3449,22
3450,22
3451,22
3452,22
3453,22
3454,22
3455,22
3456,15
3457,15
3458,15
3459,15
3460,15
3461,15
3462,15
3463,15
3464,15
3465,15
3466,15
3467,15
3468,15
3469,43
3470,43
3471,43
3472,43
3473,43
3474,43
3475,43
3476,43
3477,43
3478,43
3479,43
3480,61
3481,61
3482,61
3483,14
3484,14
3485,14
3486,14
3487,14
3488,14
3489,14
3490,14
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,3
3507,3
3508,3
3509,3
3510,3
3511,3
3512,3
3513,3
3514,3
3515,3
3516,3
3517,3
3518,3
3519,3
3520,3
3521,3
3522,3
3523,3
3524,3
3525,3
3526,3
3527,3
3528,3
3529,80
3530,80
3531,80
3532,80
3533,80
3534,80
3535,80
3536,80
3537,80
3538,80
3539,80
3540,80
3541,80
3542,80
3543,80
3544,80
3545,80
3546,80
3547,80
3548,80
3549,80
3550,80
3551,80
3552,80
3553,80
3554,80
3555,80
3556,80
3557,46
3558,46
3559,46
3560,46
3561,46
3562,46
3563,46
3564,46
3565,46
3566,46
3567,46
3568,46
3569,46
3570,46
3571,46
3572,18
3573,18
3574,18
3575,18
3576,18
3577,18
3578,18
3579,18
3580,18
3581,18
3582,18
3583,22
3584,22
3585,22
3586,22
3587,22
3588,22
3589,22
3590,22
3591,22
3592,22
3593,22
3594,22
3595,15
3596,15
3597,15
3598,15
3599,15
3600,15
3601,15
3602,15
3603,15
3604,15
3605,15
3606,15
3607,15
3608,15
3609,43
3610,43
3611,43
3612,43
3613,43
3614,43
3615,43
3616,43
3617,43
3618,43
3619,43
3620,61
3621,61
3622,61
3623,61
3624,61
3625,61
3626,14
3627,14
3628,14
3629,14
3630,14
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,3
3647,3
3648,3
3649,3
3650,3
3651,3
3652,3
3653,3
3654,3
3655,3
3656,3
3657,3
3658,3
3659,3
3660,3
3661,3
3662,3
3663,3
3664,3
3665,3
3666,3
3667,3
3668,3
3669,80
3670,80
3671,80
3672,80
3673,80
3674,80
3675,80
3676,80
3677,80
3678,80
3679,80
3680,80
3681,80
3682,80
3683,80
3684,80
3685,80
3686,80
3687,80
3688,80
3689,80
3690,80
3691,80
3692,80
3693,80
3694,80
3695,80
3696,80
3697,80
3698,46
3699,46
3700,46
3701,46
3702,46
3703,46
3704,46
3705,46
3706,46
3707,46
3708,46
3709,46
3710,46
3711,46
3712,46
3713,18
3714,18
3715,18
3716,18
3717,18
3718,18
3719,18
3720,18
3721,18
3722,18
3723,18
3724,18
3725,22
3726,22
3727,22
3728,22
3729,22
3730,22
3731,22
3732,22
3733,22
3734,22
3735,22
3736,15
3737,15
3738,15
3739,15
3740,15
3741,15
3742,15
3743,15
3744,15
3745,15
3746,15
3747,15
3748,15
3749,15
3750,43
3751,43
3752,43
3753,43
3754,43
3755,43
3756,43
3757,43
3758,43
3759,43
3760,61
3761,61
3762,61
3763,61
3764,61
3765,61
3766,61
3767,61
3768,14
3769,14
3770,14
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,3
3788,3
3789,3
3790,3
3791,3
3792,3
3793,3
3794,3
3795,3
3796,3
3797,3
3798,3
3799,3
3800,3
3801,3
3802,3
3803,3
3804,3
3805,3
3806,3
3807,3
3808,3
3809,80
3810,80
3811,80
3812,80
3813,80
3814,80
3815,80
3816,80
3817,80
3818,80
3819,80
3820,80
3821,80
3822,80
3823,80
3824,80
3825,80
3826,80
3827,80
3828,80
3829,80
3830,80
3831,80
3832,80
3833,80
3834,80
3835,80
3836,80
3837,80
3838,80
3839,80
3840,46
3841,46
3842,46
3843,46
3844,46
3845,46
3846,46
3847,46
3848,46
3849,46
3850,46
3851,46
3852,46
3853,46
3854,46
3855,46
3856,18
3857,18
3858,18
3859,18
3860,18
3861,18
3862,18
3863,18
3864,18
3865,18
3866,18
3867,18
3868,18
3869,22
3870,22
3871,22
3872,22
3873,22
3874,22
3875,22
3876,22
3877,22
3878,22
3879,15
3880,15
3881,15
3882,15
3883,15
3884,15
3885,15
3886,15
3887,15
3888,15
3889,15
3890,15
3891,15
3892,15
3893,43
3894,43
3895,43
3896,43
3897,43
3898,43
3899,43
3900,43
3901,43
3902,43
3903,61
3904,61
3905,61
3906,61
3907,61
3908,61
3909,61
3910,61
3911,61
3912,61
3913,14
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,1
3930,3
3931,3
3932,3
3933,3
3934,3
3935,3
3936,3
3937,3
3938,3
3939,3
3940,3
3941,3
3942,3
3943,3
3944,3
3945,3
3946,3
3947,3
3948,3
3949,3
3950,3
3951,80
3952,80
3953,80
3954,80
3955,80
3956,80
3957,80
3958,80
3959,80
3960,80
3961,80
3962,80
3963,80
3964,80
3965,80
3966,80
3967,80
3968,80
3969,80
3970,80
3971,80
3972,80
3973,80
3974,80
3975,80
3976,80
3977,80
3978,80
3979,80
3980,80
3981,80
3982,46
3983,46
3984,46
3985,46
3986,46
3987,46
3988,46
3989,46
3990,46
3991,46
3992,46
3993,46
3994,46
3995,46
3996,46
3997,46
3998,46
3999,46
4000,18
4001,18
4002,18
4003,18
4004,18
4005,18
4006,18
4007,18
4008,18
4009,18
4010,18
4011,18
4012,22
4013,22
4014,22
4015,22
4016,22
4017,22
4018,22
4019,22
4020,22
4021,15
4022,15
4023,15
4024,15
4025,15
4026,15
4027,15
4028,15
4029,15
4030,15
4031,15
4032,15
4033,15
4034,15
4035,15
4036,43
4037,43
4038,43
4039,43
4040,43
4041,43
4042,43
4043,43
4044,43
4045,43
4046,61
4047,61
4048,61
4049,61
4050,61
4051,61
4052,61
4053,61
4054,61
4055,61
4056,61
4057,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,1
4073,3
4074,3
4075,3
4076,3
4077,3
4078,3
4079,3
4080,3
4081,3
4082,3
4083,3
4084,3
4085,3
4086,3
4087,3
4088,3
4089,3
4090,3
4091,3
4092,3
4093,3
4094,80
4095,80
4096,80
4097,80
4098,80
4099,80
4100,80
4101,80
4102,80
4103,80
4104,80
4105,80
4106,80
4107,80
4108,80
4109,80
4110,80
4111,80
4112,80
4113,80
4114,80
4115,80
4116,80
4117,80
4118,80
4119,80
4120,80
4121,80
4122,80
4123,80
4124,80
4125,46
4126,46
4127,46
4128,46
4129,46
4130,46
4131,46
4132,46
4133,46
4134,46
4135,46
4136,46
4137,46
4138,46
4139,46
4140,46
4141,46
4142,46
4143,18
4144,18
4145,18
4146,18
4147,18
4148,18
4149,18
4150,18
4151,18
4152,18
4153,18
4154,18
4155,18
4156,22
4157,22
4158,22
4159,22
4160,22
4161,22
4162,22
4163,10
4164,10
4165,10
4166,15
4167,15
4168,15
4169,15
4170,15
4171,15
4172,15
4173,15
4174,15
4175,15
4176,15
4177,15
4178,15
4179,43
4180,43
4181,43
4182,43
4183,43
4184,43
4185,43
4186,43
4187,43
4188,61
4189,61
4190,61
4191,61
4192,61
4193,61
4194,61
4195,61
4196,61
4197,61
4198,61
4199,61
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,60
4216,3
4217,3
4218,3
4219,3
4220,3
4221,3
4222,3
4223,3
4224,3
4225,3
4226,3
4227,3
4228,3
4229,3
4230,3
4231,3
4232,3
4233,3
4234,3
4235,3
4236,80
4237,80
4238,80
4239,80
4240,80
4241,80
4242,80
4243,80
4244,80
4245,80
4246,80
4247,80
4248,80
4249,80
4250,80
4251,80
4252,80
4253,80
4254,80
4255,80
4256,80
4257,80
4258,80
4259,80
4260,80
4261,80
4262,80
4263,80
4264,80
4265,80
4266,80
4267,46
4268,46
4269,46
4270,46
4271,46
4272,46
4273,46
4274,46
4275,46
4276,46
4277,46
4278,46
4279,46
4280,46
4281,46
4282,46
4283,46
4284,46
4285,46
4286,18
4287,18
4288,18
4289,18
4290,18
4291,18
4292,18
4293,18
4294,18
4295,18
4296,18
4297,18
4298,18
4299,18
4300,22
4301,22
4302,22
4303,22
4304,22
4305,10
4306,10
4307,10
4308,10
4309,10
4310,10
4311,10
4312,15
4313,15
4314,15
4315,15
4316,15
4317,15
4318,15
4319,15
4320,15
4321,58
4322,58
4323,58
4324,43
4325,43
4326,43
4327,43
4328,43
4329,43
4330,43
4331,61
4332,61
4333,61
4334,61
4335,61
4336,61
4337,61
4338,61
4339,61
4340,61
4341,61
4342,61
4343,61
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,1
4356,60
4357,60
4358,60
4359,60
4360,60
4361,3
4362,3
4363,3
4364,3
4365,3
4366,3
4367,3
4368,3
4369,3
4370,3
4371,3
4372,3
4373,3
4374,3
4375,3
4376,3
4377,3
4378,3
4379,80
4380,80
4381,80
4382,80
4383,80
4384,80
4385,80
4386,80
4387,80
4388,80
4389,80
4390,80
4391,80
4392,80
4393,80
4394,80
4395,80
4396,80
4397,80
4398,80
4399,80
4400,80
4401,80
4402,80
4403,80
4404,80
4405,80
4406,80
4407,80
4408,80
4409,80
4410,46
4411,46
4412,46
4413,46
4414,46
4415,46
4416,46
4417,46
4418,46
4419,46
4420,46
4421,46
4422,46
4423,46
4424,46
4425,46
4426,46
4427,46
4428,46
4429,46
4430,46
4431,18
4432,18
4433,18
4434,18
4435,18
4436,18
4437,18
4438,18
4439,18
4440,18
4441,18
4442,18
4443,18
4444,18
4445,22
4446,22
4447,22
4448,10
4449,10
4450,10
4451,10
4452,10
4453,10
4454,10
4455,10
4456,10
4457,10
4458,10
4459,15
4460,15
4461,15
4462,15
4463,15
4464,58
4465,58
4466,58
4467,58
4468,58
4469,58
4470,43
4471,43
4472,43
4473,52
4474,52
4475,52
4476,52
4477,52
4478,61
4479,61
4480,61
4481,61
4482,61
4483,61
4484,61
4485,61
4486,61
4487,61
4488,1
4489,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,1
4498,60
4499,60
4500,60
4501,60
4502,60
4503,60
4504,60
4505,60
4506,3
4507,3
4508,3
4509,3
4510,3
4511,3
4512,3
4513,3
4514,3
4515,3
4516,3
4517,3
4518,3
4519,3
4520,3
4521,3
4522,80
4523,80
4524,80
4525,80
4526,80
4527,80
4528,80
4529,80
4530,80
4531,80
4532,80
4533,80
4534,80
4535,80
4536,80
4537,80
4538,80
4539,80
4540,80
4541,80
4542,80
4543,80
4544,80
4545,80
4546,80
4547,80
4548,80
4549,80
4550,80
4551,80
4552,80
4553,46
4554,46
4555,46
4556,46
4557,46
4558,46
4559,46
4560,46
4561,46
4562,46
4563,46
4564,46
4565,46
4566,46
4567,46
4568,46
4569,46
4570,46
4571,46
4572,46
4573,46
4574,18
4575,18
4576,18
4577,18
4578,18
4579,18
4580,18
4581,18
4582,18
4583,18
4584,18
4585,18
4586,18
4587,18
4588,22
4589,22
4590,10
4591,10
4592,10
4593,10
4594,10
4595,10
4596,10
4597,10
4598,10
4599,10
4600,10
4601,10
4602,10
4603,10
4604,10
4605,15
4606,58
4607,58
4608,58
4609,58
4610,58
4611,58
4612,58
4613,58
4614,58
4615,52
4616,52
4617,52
4618,52
4619,52
4620,52
4621,52
4622,52
4623,52
4624,52
4625,61
4626,61
4627,61
4628,61
4629,61
4630,65
4631,65
4632,65
4633,65
4634,65
4635,65
4636,1
4637,1
4638,1
4639,1
4640,60
4641,60
4642,60
4643,60
4644,60
4645,60
4646,60
4647,60
4648,60
4649,60
4650,60
4651,3
4652,3
4653,3
4654,3
4655,3
4656,3
4657,3
4658,3
4659,3
4660,3
4661,3
4662,3
4663,3
4664,80
4665,80
4666,80
4667,80
4668,80
4669,80
4670,80
4671,80
4672,80
4673,80
4674,80
4675,80
4676,80
4677,80
4678,80
4679,80
4680,80
4681,80
4682,80
4683,80
4684,80
4685,80
4686,80
4687,80
4688,80
4689,80
4690,80
4691,80
4692,80
4693,80
4694,80
4695,80
4696,46
4697,46
4698,46
4699,46
4700,46
4701,46
4702,46
4703,46
4704,46
4705,46
4706,46
4707,46
4708,46
4709,46
4710,46
4711,46
4712,46
4713,46
4714,46
4715,46
4716,46
4717,46
4718,18
4719,18
4720,18
4721,18
4722,18
4723,18
4724,18
4725,18
4726,18
4727,18
4728,18
4729,18
4730,18
4731,18
4732,18
4733,57
4734,10
4735,10
4736,10
4737,10
4738,10
4739,10
4740,10
4741,10
4742,10
4743,10
4744,10
4745,10
4746,10
4747,10
4748,10
4749,51
4750,58
4751,58
4752,58
4753,58
4754,58
4755,58
4756,58
4757,58
4758,58
4759,52
4760,52
4761,52
4762,52
4763,52
4764,52
4765,52
4766,52
4767,52
4768,52
4769,52
4770,52
4771,52
4772,61
4773,65
4774,65
4775,65
4776,65
4777,65
4778,65
4779,65
4780,65
4781,65
4782,65
4783,60
4784,60
4785,60
4786,60
4787,60
4788,60
4789,60
4790,60
4791,60
4792,60
4793,60
4794,60
4795,60
4796,60
4797,3
4798,3
4799,3
4800,3
4801,3
4802,3
4803,3
4804,3
4805,3
4806,3
4807,3
4808,80
4809,80
4810,80
4811,80
4812,80
4813,80
4814,80
4815,80
4816,80
4817,80
4818,80
4819,80
4820,80
4821,80
4822,80
4823,80
4824,80
4825,80
4826,80
4827,80
4828,80
4829,80
4830,80
4831,80
4832,80
4833,80
4834,80
4835,80
4836,80
4837,80
4838,80
4839,46
4840,46
4841,46
4842,46
4843,46
4844,46
4845,46
4846,46
4847,46
4848,46
4849,46
4850,46
4851,46
4852,46
4853,46
4854,46
4855,46
4856,46
4857,46
4858,46
4859,46
4860,46
4861,18
4862,18
4863,18
4864,18
4865,18
4866,18
4867,18
4868,18
4869,18
4870,18
4871,18
4872,18
4873,18
4874,18
4875,18
4876,57
4877,57
4878,57
4879,57
4880,10
4881,10
4882,10
4883,10
4884,10
4885,10
4886,10
4887,10
4888,10
4889,10
4890,51
4891,51
4892,51
4893,58
4894,58
4895,58
4896,58
4897,58
4898,58
4899,58
4900,58
4901,58
4902,52
4903,52
4904,52
4905,52
4906,52
4907,52
4908,52
4909,52
4910,52
4911,52
4912,52
4913,52
4914,52
4915,65
4916,65
4917,65
4918,65
4919,65
4920,65
4921,65
4922,65
4923,65
4924,65
4925,65
4926,60
4927,60
4928,60
4929,60
4930,60
4931,60
4932,60
4933,60
4934,60
4935,60
4936,60
4937,60
4938,60
4939,60
4940,60
4941,3
4942,3
4943,3
4944,3
4945,3
4946,3
4947,3
4948,3
4949,3
4950,80
4951,80
4952,80
4953,80
4954,80
4955,80
4956,80
4957,80
4958,80
4959,80
4960,80
4961,80
4962,80
4963,80
4964,80
4965,80
4966,80
4967,80
4968,80
4969,80
4970,80
4971,80
4972,80
4973,80
4974,80
4975,80
4976,80
4977,80
4978,80
4979,80
4980,80
4981,80
4982,46
4983,46
4984,46
4985,46
4986,46
4987,46
4988,46
4989,46
4990,46
4991,46
4992,46
4993,46
4994,46
4995,46
4996,46
4997,46
4998,46
4999,46
5000,46
5001,46
5002,46
5003,46
5004,46
5005,46
5006,18
5007,18
5008,18
5009,18
5010,18
5011,18
5012,18
5013,18
5014,18
5015,18
5016,18
5017,18
5018,18
5019,57
5020,57
5021,57
5022,57
5023,57
5024,57
5025,57
5026,10
5027,10
5028,10
5029,10
5030,10
5031,10
5032,10
5033,51
5034,51
5035,51
5036,51
5037,58
5038,58
5039,58
5040,58
5041,58
5042,58
5043,58
5044,58
5045,58
5046,58
5047,52
5048,52
5049,52
5050,52
5051,52
5052,52
5053,52
5054,52
5055,52
5056,52
5057,52
5058,52
5059,65
5060,65
5061,65
5062,65
5063,65
5064,65
5065,65
5066,65
5067,65
5068,65
5069,65
5070,60
5071,60
5072,60
5073,60
5074,60
5075,60
5076,60
5077,60
5078,60
5079,60
5080,60
5081,60
5082,60
5083,60
5084,60
5085,60
5086,60
5087,3
5088,3
5089,3
5090,3
5091,3
5092,3
5093,80
5094,80
5095,80
5096,80
5097,80
5098,80
5099,80
5100,80
5101,80
5102,80
5103,80
5104,80
5105,80
5106,80
5107,80
5108,80
5109,80
5110,80
5111,80
5112,80
5113,80
5114,80
5115,80
5116,80
5117,80
5118,80
5119,80
5120,80
5121,80
5122,80
5123,80
5124,80
5125,80
5126,46
5127,46
5128,46
5129,46
5130,46
5131,46
5132,46
5133,46
5134,46
5135,46
5136,46
5137,46
5138,46
5139,46
5140,46
5141,46
5142,46
5143,46
5144,46
5145,46
5146,46
5147,46
5148,46
5149,46
5150,46
5151,18
5152,18
5153,18
5154,18
5155,18
5156,18
5157,18
5158,18
5159,18
5160,18
5161,18
5162,18
5163,18
5164,57
5165,57
5166,57
5167,57
5168,57
5169,57
5170,57
5171,57
5172,57
5173,57
5174,10
5175,10
5176,10
5177,51
5178,51
5179,51
5180,51
5181,51
5182,58
5183,58
5184,58
5185,58
5186,58
5187,58
5188,58
5189,58
5190,58
5191,58
5192,52
5193,52
5194,52
5195,52
5196,52
5197,52
5198,52
5199,52
5200,52
5201,52
5202,52
5203,65
5204,65
5205,65
5206,65
5207,65
5208,65
5209,65
5210,65
5211,65
5212,65
5213,65
5214,65
5215,60
5216,60
5217,60
5218,60
5219,60
5220,60
5221,60
5222,60
5223,60
5224,60
5225,60
5226,60
5227,60
5228,60
5229,60
5230,60
5231,60
5232,60
5233,3
5234,3
5235,3
5236,3
5237,3
5238,80
5239,80
5240,80
5241,80
5242,80
5243,80
5244,80
5245,80
5246,80
5247,80
5248,80
5249,80
5250,80
5251,80
5252,80
5253,80
5254,80
5255,80
5256,80
5257,80
5258,80
5259,80
5260,80
5261,80
5262,80
5263,80
5264,80
5265,80
5266,80
5267,80
5268,80
5269,80
5270,46
5271,46
5272,46
5273,46
5274,46
5275,46
5276,46
5277,46
5278,46
5279,46
5280,46
5281,46
5282,46
5283,46
5284,46
5285,46
5286,46
5287,46
5288,46
5289,46
5290,46
5291,46
5292,46
5293,46
5294,46
5295,46
5296,18
5297,18
5298,18
5299,18
5300,18
5301,18
5302,18
5303,18
5304,18
5305,18
5306,18
5307,57
5308,57
5309,57
5310,57
5311,57
5312,57
5313,57
5314,57
5315,57
5316,57
5317,57
5318,57
5319,57
5320,51
5321,51
5322,51
5323,51
5324,51
5325,51
5326,58
5327,58
5328,58
5329,58
5330,58
5331,58
5332,58
5333,58
5334,58
5335,58
5336,52
5337,52
5338,52
5339,52
5340,52
5341,52
5342,52
5343,52
5344,52
5345,52
5346,52
5347,65
5348,65
5349,65
5350,65
5351,65
5352,65
5353,65
5354,65
5355,65
5356,65
5357,65
5358,65
5359,60
5360,60
5361,60
5362,60
5363,60
5364,60
5365,60
5366,60
5367,60
5368,60
5369,60
5370,60
5371,60
5372,60
5373,60
5374,60
5375,60
5376,60
5377,60
5378,3
5379,3
5380,3
5381,80
5382,80
5383,80
5384,80
5385,80
5386,80
5387,80
5388,80
5389,80
5390,80
5391,80
5392,80
5393,80
5394,80
5395,80
5396,80
5397,80
5398,80
5399,80
5400,80
5401,80
5402,80
5403,80
5404,80
5405,80
5406,80
5407,80
5408,80
5409,80
5410,80
5411,80
5412,80
5413,80
5414,46
5415,46
5416,46
5417,46
5418,46
5419,46
5420,46
5421,46
5422,46
5423,46
5424,46
5425,46
5426,46
5427,46
5428,46
5429,46
5430,46
5431,46
5432,46
5433,46
5434,46
5435,46
5436,46
5437,46
5438,46
5439,46
5440,46
5441,46
5442,18
5443,18
5444,18
5445,18
5446,18
5447,18
5448,18
5449,18
5450,18
5451,18
5452,18
5453,57
5454,57
5455,57
5456,57
5457,57
5458,57
5459,57
5460,57
5461,57
5462,57
5463,57
5464,57
5465,57
5466,51
5467,51
5468,51
5469,51
5470,51
5471,51
5472,51
5473,58
5474,58
5475,58
5476,58
5477,58
5478,58
5479,58
5480,58
5481,58
5482,52
5483,52
5484,52
5485,52
5486,52
5487,52
5488,52
5489,52
5490,52
5491,52
5492,48
5493,65
5494,65
5495,65
5496,65
5497,65
5498,65
5499,65
5500,65
5501,65
5502,65
5503,65
5504,65
5505,60
5506,60
5507,60
5508,60
5509,60
5510,60
5511,60
5512,60
5513,60
5514,60
5515,60
5516,60
5517,60
5518,60
5519,60
5520,60
5521,60
5522,60
5523,60
5524,60
5525,60
5526,80
5527,80
5528,80
5529,80
5530,80
5531,80
5532,80
5533,80
5534,80
5535,80
5536,80
5537,80
5538,80
5539,80
5540,80
5541,80
5542,80
5543,80
5544,80
5545,80
5546,80
5547,80
5548,80
5549,80
5550,80
5551,80
5552,80
5553,80
5554,80
5555,80
5556,80
5557,80
5558,80
5559,46
5560,46
5561,46
5562,46
5563,46
5564,46
5565,46
5566,46
5567,46
5568,46
5569,46
5570,46
5571,46
5572,46
5573,46
5574,46
5575,46
5576,46
5577,46
5578,46
5579,46
5580,46
5581,46
5582,46
5583,46
5584,46
5585,46
5586,46
5587,46
5588,46
5589,46
5590,46
5591,46
5592,46
5593,46
5594,46
5595,18
5596,18
5597,18
5598,18
5599,18
5600,18
5601,18
5602,18
5603,18
5604,18
5605,57
5606,57
5607,57
5608,57
5609,57
5610,57
5611,57
5612,57
5613,57
5614,57
5615,57
5616,57
5617,57
5618,57
5619,51
5620,51
5621,51
5622,51
5623,51
5624,51
5625,51
5626,69
5627,69
5628,69
5629,58
5630,58
5631,58
5632,58
5633,58
5634,58
5635,45
5636,52
5637,52
5638,52
5639,52
5640,52
5641,52
5642,48
5643,48
5644,48
5645,48
5646,65
5647,65
5648,65
5649,65
5650,65
5651,65
5652,65
5653,65
5654,65
5655,65
5656,65
5657,65
5658,60
5659,60
5660,60
5661,60
5662,60
5663,60
5664,60
5665,60
5666,60
5667,60
5668,60
5669,60
5670,60
5671,60
5672,60
5673,60
5674,60
5675,60
5676,60
5677,60
5678,60
5679,80
5680,80
5681,80
5682,80
5683,80
5684,80
5685,80
5686,80
5687,80
5688,80
5689,80
5690,80
5691,80
5692,80
5693,80
5694,80
5695,80
5696,80
5697,80
5698,80
5699,80
5700,80
5701,80
5702,80
5703,80
5704,80
5705,80
5706,80
5707,80
5708,80
5709,80
5710,80
5711,80
5712,46
5713,46
5714,46
5715,46
5716,46
5717,46
5718,46
5719,46
5720,46
5721,46
5722,46
5723,46
5724,46
5725,46
5726,46
5727,46
5728,46
5729,46
5730,46
5731,46
5732,46
5733,46
5734,46
5735,46
5736,46
5737,46
5738,46
5739,46
5740,46
5741,46
5742,46
5743,46
5744,46
5745,46
5746,46
5747,46
5748,46
5749,18
5750,18
5751,18
5752,18
5753,18
5754,18
5755,18
5756,18
5757,18
5758,57
5759,57
5760,57
5761,57
5762,57
5763,57
5764,57
5765,57
5766,57
5767,57
5768,57
5769,57
5770,57
5771,57
5772,51
5773,51
5774,51
5775,51
5776,51
5777,51
5778,69
5779,69
5780,69
5781,69
5782,69
5783,69
5784,69
5785,69
5786,69
5787,45
5788,45
5789,45
5790,45
5791,45
5792,48
5793,48
